customer_id,signup_date,age,gender,country,annual_income,membership,monthly_spend,num_orders,height_cm,satisfaction,email,last_purchase_date,churned
C0285,2022-01-09,25,Female,Egypt,127300,Platinum,376.66,5.0,170.5,3,user0284@mail.test,2022-10-11,0
C0276,17/12/2023,43,Male,Saudi arabia,24600,Bronze,389.66,2.0,158.0,3,user0275@example.com,2024-06-10,0
C0584,2022-10-24,25,Female,Egypt,45700,Silver,66.01,5.0,159.6,4,user0583@example.com,2023-07-18,0
C0070,2021-07-19,36,Male,Algeria,21300,Bronze,115.39,2.0,182.6,3,user0069@mail.test,2022-04-04,0
C0265,2021/03/12,44,M,France,62900,Gold,245.33,4.0,171.3,5,user0264@example.com,2021-04-18,0
C0433,2021-11-27,36,MALE,Morocco,62600,Gold,137.53,6.0,176.8,5,user0432@example.com,2022-03-05,0
C0299,2023/06/12,18,Female,U.S.A,21700,Bronze,28.74,2.0,161.9,3,user0298@demo.org,2023-07-15,0
C0250,2021-03-04,24,female,France,28200,Bronze,44.82,8.0,170.4,4,user0249@mail.test,2022-02-28,0
C0575,2021/12/24,40,Female,France,24900,Bronze,161.53,1.0,158.2,5,user0574@example.com,2022-07-15,0
C0275,2021-11-22,57,male,Saudi Arabia,47700,Silver,167.66,4.0,182.2,3,user0274@demo.org,2022-10-14,0
C0150,2022-12-09,40,female,Morocco,0,Silver,238.47,0.0,156.1,5,user0149@demo.org,2023-03-20,1
C0125,2023-09-15,48,Male,Jordan,36500,Silver,108.15,4.0,177.3,5,user0124@mail.test,2024-08-25,0
C0349,2021/09/13,19,Male,Algeria,41000,Silver,123.25,2.0,163.7,4,user0348@example.com,2022-03-04,1
C0531,2023-08-02,34,Male,Morocco,41700,Silver,31.8,4.0,171.4,4,user0530@mail.test,2023-12-05,0
C0186,2021-07-31,56,Female,morocco ,44100,Silver,82.04,3.0,162.3,4,user0185@example.com,2022-02-27,0
C0334,2023-10-18,26,,Saudi Arabia,45100,silver,9902.5,5.0,174.8,4,user0333@demo.org,2024-09-23,0
C0313,,59,female,Morocco,43900,Silver,202.44,6.0,149.2,3,user0312@example.com,2023-05-28,0
C0478,14/10/2022,-999,Female,Jordan,31500,silver,129.51,3.0,166.7,4,user0477@mail.test,2022-12-10,0
C0311,2021-06-07,52,F,Morocco,38500,Silver,109.69,2.0,154.2,3,user0310@mail.test,2022-04-19,1
C0325,2023/04/13,60,MALE,egypt,72700,Gold,243.8,5.0,162.8,2,user0324@demo.org,2023-11-28,1
C0032,2023-10-03,33,Male,Jordan,27900,Bronze,,0.0,166.4,3,user0031mail.test,2024-08-07,0
C0589,2021-04-12,41,Female, Egypt,36500,Silver,182.29,2.0,163.1,4,user0588@mail.test,2021-07-04,1
C0507,2021-02-03,67,Female,Saudi Arabia,63200,Gold,262.04,2.0,155.0,4,user0506@mail.test,2022-03-06,1
C0571,2021-04-17,21,Female,Morocco,45100,Silver,92.44,4.0,155.1,4,user0570@demo.org,2022-03-19,0
C0487,2021-07-16,29,Male,Saudi Arabia,32,Silver,49.51,3.0,178.7,3,user0486@example.com,2021-09-11,0
C0142,2023-04-14,26,F,morocco ,12600,Bronze,82.76,3.0,150.8,5,user0141@mail.test,2024-04-10,0
C0020,2023-04-18,37,FEMALE,United States,36200,Silver,185.88,8.0,155.8,3,user0019@mail.test,2023-06-20,0
C0173,2023-12-29,33,female,Morocco,17500,Bronze,,4.0,155.4,3,user0172@demo.org,2024-01-24,0
C0484,2023-02-11,45,,Tunisia,"$34,900",Silver,293.6,0.0,165.4,4,user0483@demo.org,2023-06-20,1
C0483,2022-09-15,39,Female,Egypt,38900,silver,478.51,3.0,161.0,1,user0482@example.com,2023-01-06,0
C0026,2023-12-05,34,Female,Saudi Arabia,40100,Silver,99.42,2.0,155.3,3,user0025@mail.test,2024-08-30,1
C0447,2021-04-07,-999,Male,US,37000,Silver,119.52,6.0,177.8,4,user0446@mail.test,2022-04-17,0
C0592,2022-07-09,41,F,egypt,40500,silver,233.55,5.0,168.9,4,user0591@mail.test,2023-03-23,0
C0487,2021-07-16,29,Male,Saudi Arabia,32,Silver,49.51,3.0,178.7,3,user0486@example.com,2021-09-11,0
C0319,26/09/2021,50,Female,Saudi Arabia,N/A,Silver,73.74,2.0,162.0,4,user0318@mail.test,2022-10-13,0
C0246,2021-12-30,23,Female,France,34,Platinum,200.96,3.0,153.9,2,user0245@mail.test,2022-11-08,0
C0339,2023-06-09,52,F,Morocco,60,Gold,131.18,5.0,167.8,3,user0338@example.com,2023-11-10,0
C0155,2021-11-05,37,Male,Jordan,36300,Silver,116.24,2.0,174.5,3,user0154@example.com,2022-09-16,1
C0127,2021/10/18,56,female,Egypt,41000,Silver,224.74,7.0,159.0,5,user0126@example.com,2022-09-23,0
C0368,2022/01/24,28,m ,Jordan,32300,Bronze,52.09,2.0,177.6,3,user0367@demo.org,2022-09-25,0
C0114,2023-10-04,21,Female,Egypt,70500,Gold,288.62,5.0,159.1,3,user0113@example.com,2024-01-20,0
C0174,,23,Male,France,"49,500",silver,125.39,3.0,175.7,3,user0173@demo.org,2022-10-01,0
C0058,2022-04-29,56,Male,Morocco,"$51,100",Platinum,286.05,2.0,175.0,2,user0057@example.com,2022-09-15,0
C0345,2023-07-18,57,Female,Morocco,"41,800",Silver,113.22,8.0,155.1,3,user0344@demo.org,2023-07-30,0
C0223,2021-10-25,40,m ,France,45800,Silver,81.05,4.0,175.8,2,user0222@mail.test,2021-12-05,0
C0018,,26,Male,Morocco,65900,Gold,295.05,8.0,179.4,2,user0017@example.com,2024-09-02,0
C0321,2022/06/17,47,M,Egypt,18100,Bronze,262.76,4.0,182.7,4,user0320@example.com,2023-01-15,0
C0256,2023/12/12,47,Female,Saudi Arabia,36100,Silver,86.88,7.0,159.8,4,user0255@mail.test,2024-06-10,1
C0328,31/08/2022,37,Male,Egypt,45000,silver,88.32,3.0,171.0,3,user0327@demo.org,2023-06-14,0
C0594,2021-09-02,18,Male,United States,12800,Bronze,283.51,1.0,175.3,1,user0593@mail.test,2021-11-17,0
C0191,2022-11-15,59,F,Algeria,22700,platinum,130.08,3.0,166.9,3,user0190@example.com,2023-08-19,0
C0342,2022-12-13,42, f ,Tunisia,61000,Gold,146.66,1.0,151.9,4,user0341@mail.test,2023-08-28,0
C0544,26/02/2023,36,Male,Jordan,43300,Silver,290.98,1.0,162.5,4,user0543@mail.test,2024-03-06,0
C0292,2021-01-05,,female,Morocco,22200,Bronze,5158.5,3.0,167.7,5,user0291@mail.test,2022-01-12,0
C0095,2021-09-19,18,Male,Tunisia,39400,silver,,1.0,169.5,4,user0094@mail.test,2021-10-03,0
C0181,2023-05-16,54,Male,Morocco,33100,Silver,456.85,5.0,166.4,5,user0180@mail.test,2023-06-29,0
C0396,2022/04/27,40,F,Algeria,56500,Gold,69.96,5.0,151.3,2,user0395@demo.org,2022-05-17,0
C0355,18/11/2022,51,Female,Morocco,29500,Bronze,281.95,5.0,172.1,3,user0354@demo.org,2023-06-14,0
C0551,01/06/2022,43,Male,France,58200,Gold,59.06,5.0,169.5,2,user0550@mail.test,2023-02-01,0
C0335,2022-08-12,,Male,Saudi Arabia,35700,silver,278.9,6.0,167.1,5,user0334@demo.org,2023-08-07,0
C0006,2023-02-13,22,Female,Algeria,26500,Bronze,183.3,2.0,167.9,3,user0005@mail.test,2023-07-04,1
C0046,2022-06-27,41,Female,Morocco,52800,Gold,101.81,3.0,154.3,3,user0045@example.com,2022-11-17,0
C0577,2023/12/01,54,Female,United States,98300,Platinum,164.36,8.0,151.9,3,user0576@example.com,2024-03-08,0
C0417,2023-11-03,51, f ,US,0,Gold,5522.25,6.0,170.8,3,user0416@demo.org,2024-08-22,0
C0526,2023-11-25,33,Female,MOROCCO,21800,silver,36.44,3.0,160.9,3,user0525@example.com,2024-12-28,0
C0017,2021-09-16,42,Female,Jordan,31300,Silver,55.55,4.0,174.1,3,user0016@demo.org,2022-07-09,0
C0049,2021-08-05,46,F,France,25300,Bronze,144.05,4.0,162.6,3,user0048@demo.org,2022-08-14,0
C0600,2021-01-29,18,MALE,Morocco,"53,400",gold,568.98,6.0,170.1,4,user0599@demo.org,2021-09-25,0
C0566,12/03/2021,47,female,Saudi Arabia,60800,Gold,68.91,1.0,170.6,3,user0565@demo.org,2021-12-15,0
C0004,15/12/2023,49, f ,United States,50600,Gold,384.17,5.0,166.5,2,user0003@demo.org,2024-05-10,1
C0350,2021-03-10,56,female,Egypt,"$59,600",Bronze,127.7,4.0,162.9,4,user0349@mail.test,2022-01-28,0
C0557,,29,male,Morocco,50100,Gold,226.28,3.0,184.3,4,user0556@demo.org,2023-11-09,0
C0470,2023-04-16,26,Female,usa,40000,Silver,105.03,5.0,153.4,2,user0469@example.com,2023-10-26,0
C0389,26/05/2022,41,female,Tunisia,24000,Bronze,233.2,7.0,1.64,3,user0388@mail.test,2023-06-03,0
C0465,2021-03-11,25,Female,Saudi Arabia,88500,Platinum,,2.0,169.8,5,user0464@mail.test,2021-07-18,0
C0395,2021-07-04,46,F,Saudi Arabia,20500,Bronze,144.42,2.0,166.2,4,user0394@demo.org,2022-01-14,0
C0226,2022-12-02,41,Male,Morocco,31600,Silver,178.04,4.0,185.7,2,user0225@mail.test,2023-04-16,0
C0027,2021-07-12,44,Male,Algeria,53800,Bronze,140.78,11.0,182.2,4,user0026@example.com,2022-06-08,0
C0569,09/08/2023,45,Male,Tunisia,153300,Platinum,62.45,3.0,183.1,4,user0568@mail.test,2023-12-28,0
C0264,2022-10-20,31,Male,Morocco,"$30,400",Silver,90.83,8.0,173.5,4,user0263@example.com,2023-08-16,0
C0051,2023-07-13,41,M,Egypt,"$26,700",Gold,88.43,2.0,185.6,5,user0050@demo.org,2024-02-24,0
C0230,2023-02-19,35, f ,morocco ,24800,Bronze,95.23,2.0,163.1,5,user0229@mail.test,2023-12-18,1
C0038,2021-04-17,28,female,Morocco,33200,Silver,109.19,6.0,164.4,4,user0037@mail.test,2021-06-03,0
C0158,2021-10-07,50,Female,KSA,14800,Bronze,59.78,6.0,157.5,3,user0157@demo.org,2021-11-30,0
C0238,2022-10-18,36,Male,Jordan,29300,Bronze,81.9,5.0,186.4,4,user0237@mail.test,2022-09-18,1
C0595,2021-03-15,23,female,Morocco,23400,Silver,245.15,4.0,157.7,4,user0594@mail.test,2021-06-04,0
C0176,2021-06-27,40,M,France,119400,Platinum,567.78,2.0,173.7,1,user0175@mail.test,2022-06-06,0
C0520,2022-09-27,58,M,Saudi Arabia,24700,Bronze,58.14,4.0,180.9,5,user0519@example.com,2023-08-15,0
C0437,2022-07-15,32,MALE,United States,"60,700",Gold,104.88,7.0,179.7,2,user0436@example.com,2023-03-31,0
C0195,17/05/2021,25,Female,Egypt,31700,Silver,26.44,4.0,154.9,3,user0194@example.com,2022-03-04,0
C0522,2022/06/23,27,FEMALE,France,"35,100",Silver,74.67,4.0,165.1,3,user0521@mail.test,2022-07-28,0
C0384,2021-06-02,23,M,France,29900,Bronze,151.44,6.0,167.3,3,user0383@demo.org,2021-12-21,0
C0599,2023-01-30,41, f ,usa,44100,Silver,101.06,6.0,176.4,5,user0598@demo.org,2023-08-25,0
C0528,2023-04-09,40,Male,Maroc,"$54,800",Gold,81.17,5.0,169.2,4,user0527@example.com,2024-03-21,0
C0068,2022/03/25,32,Male,Egypt,29400,Silver,212.45,4.0,171.3,5,user0067@demo.org,2022-12-27,0
C0415,22/12/2022,35,female,Morocco,24,Bronze,1131.5,4.0,147.4,3,user0414@mail.test,2023-05-08,0
C0169,2023-04-15,36,M,Morocco,33200,Silver,398.97,2.0,1.84,3,user0168@demo.org,2023-05-11,0
C0501,2021-04-23,54,F,United States,"$39,700",Silver,140.19,7.0,160.0,2,user0500@mail.test,2021-12-15,0
C0163,,64,Female,Egypt,82100,Silver,,10.0,161.0,3,user0162@mail.test,2021-07-14,0
C0310,05/08/2023,59,Female,France,20400,Bronze,124.3,3.0,152.8,3,user0309@example.com,2023-07-06,0
C0194,2023-10-31,56, f ,United States,"$33,100",Silver,69.05,7.0,158.6,2,user0193@demo.org,2024-09-23,0
C0153,2021-01-26,18,,Morocco,52300,Platinum,116.32,1.0,176.0,3,user0152@demo.org,2021-11-11,0
C0351,2021-08-20,42,Male,United States,43100,Silver,50.95,3.0,178.8,4,user0350@example.com,2022-04-21,0
C0361,2023-12-04,36,male,Algeria,15800,Bronze,186.53,3.0,171.1,5,user0360@demo.org,2024-03-11,0
C0227,07/02/2021,68,male,morocco ,17900,Bronze,229.26,4.0,184.7,3,user0226@mail.test,2021-02-16,0
C0357,2021-07-10,41,Female,Jordan,41300,Silver,485.91,5.0,159.9,4,user0356@example.com,2022-03-08,0
C0104,2023-04-14,47,Female,KSA,27600,Bronze,528.22,6.0,164.0,3,user0103@mail.test,2023-07-04,0
C0420,2023-10-04,54,Female,Morocco,59800,Gold,141.46,6.0,154.9,5,user0419example.com,2024-09-22,1
C0075,2021-12-13,40,Female,Egypt,38200,Silver,103.68,3.0,153.2,2,user0074@example.com,2021-12-14,1
C0452,12/09/2022,42,Male,United States,"40,800",Bronze,191.87,7.0,180.1,3,user0451@demo.org,2023-05-19,1
C0598,29/10/2021,48,Male,Algeria,25800,Bronze,108.14,8.0,175.6,4,user0597@mail.test,2022-11-19,0
C0120,,35,Male,Saudi Arabia,N/A,Silver,95.0,3.0,174.8,3,user0119@mail.test,2024-08-13,1
C0416,2023-09-11,40,Female,Maroc,31800,silver,28.43,5.0,164.3,3,user0415@example.com,2024-08-31,0
C0439,29/03/2022,30,Female,United States,62400,Gold,102.13,6.0,170.8,3,user0438@mail.test,2022-07-20,0
C0583,2022-08-26,34,Male,Saudi Arabia,"$38,300",silver,45.63,2.0,172.9,5,user0582@example.com,2023-02-03,0
C0208,2023-07-13,23,Female,Egypt,9999999,bronze,350.8,4.0,167.3,3,user0207demo.org,2023-11-22,0
C0358,07/02/2023,41,Female,France,N/A,Gold,391.71,3.0,152.6,3,user0357@demo.org,2023-11-17,0
C0527,2022-02-10,,,Algeria,"$101,400",Platinum,118.66,1.0,154.3,1,user0526@demo.org,2022-09-25,1
C0366,2023-03-30,56,Female,United States,"34,400",Silver,123.78,0.0,164.7,3,user0365@demo.org,2024-01-26,0
C0434,02/06/2022,18,Female,United States,29,Platinum,36.48,3.0,170.4,3,user0433@mail.test,2023-05-08,0
C0009,2023-09-26,38,Female,Egypt,24800,Bronze,85.87,3.0,170.0,5,user0008@mail.test,2024-05-08,0
C0405,2021/01/17,44,Male,Saudi Arabia,53700,Gold,377.21,4.0,176.6,3,user0404@mail.test,2021-05-16,0
C0037,2022-06-19,,F,Algeria,11600,bronze,296.86,2.0,165.4,3,user0036@mail.test,2023-01-15,0
C0140,2023-11-17,73, f ,Algeria,56000,Gold,299.64,4.0,150.2,4,user0139@example.com,2024-06-13,0
C0254,2021-12-08,-999,,United States,0,Bronze,182.11,2.0,182.3,4,user0253@demo.org,2022-10-20,1
C0304,05/03/2021,34,Male,United States,44500,Silver,157.65,2.0,167.7,4,user0303@example.com,2021-12-10,0
C0529,14/11/2023,41,FEMALE,Morocco,40900,Silver,207.34,2.0,164.2,3,user0528@demo.org,2024-09-06,0
C0060,25/09/2021,50,Female,United States,81300,Platinum,278.49,7.0,164.7,?,user0059@demo.org,2022-05-17,0
C0112,2022-08-22,41,Female,morocco ,0,silver,368.68,2.0,170.9,5,user0111@demo.org,2023-02-14,0
C0502,2021-04-14,49,Male,Saudi arabia,47700,Silver,26.56,5.0,183.9,3,user0501@demo.org,2022-01-28,0
C0560,2022-08-21,27,m ,Morocco,19700,bronze,187.17,2.0,173.4,4,user0559@demo.org,2023-04-24,1
C0381,2021-11-13,39,Male,Egypt,"$43,400",Bronze,72.12,4.0,168.0,?,user0380@example.com,2022-07-09,0
C0263,2021-03-27,41,M,MOROCCO,47300,Silver,277.27,3.0,170.5,4,user0262@mail.test,2022-01-13,1
C0516,2022/01/22,42,Male,Egypt,33800,Silver,84.55,6.0,169.1,3,user0515@mail.test,2022-12-09,0
C0298,2021-10-09,34,Male,US,13000,Bronze,80.39,6.0,169.3,3,user0297@demo.org,2022-07-18,0
C0151,2022-04-26,36,Male,Jordan,64300,Gold,31.93,4.0,169.0,5,user0150@example.com,2023-04-11,0
C0267,2021-09-11,40,Female,Tunisia,30900,Silver,203.19,3.0,153.8,4,user0266@mail.test,2021-10-10,0
C0535,2021-05-29,19,M,France,"$42,200",Gold,240.58,4.0,171.3,2,user0534@example.com,2022-02-25,0
C0360,2023-05-16,36,Female,morocco ,21900,Gold,48.06,4.0,168.1,2,user0359@mail.test,2024-06-14,1
C0547,07/10/2023,40,Female,France,32700,Silver,284.5,4.0,158.4,5,user0546@example.com,2024-04-24,0
C0039,2023-06-23,28,Male,Morocco,"$33,900",Silver,42.46,4.0,173.6,1,user0038@demo.org,2024-06-14,0
C0515,2022-05-23,47,Male,US,0,Platinum,205.64,7.0,177.0,9,user0514@example.com,2022-11-17,0
C0308,2023-03-08,54,M,KSA,N/A,gold,84.9,4.0,179.0,2,user0307@demo.org,2023-12-03,0
C0199,2022-08-15,38,M,United States,69800,Gold,190.57,2.0,177.1,4,user0198@demo.org,2023-08-10,0
C0498,2021-02-06,34,Female,Jordan,"$39,400",Silver,346.47,2.0,167.3,4,user0497@mail,2021-12-20,0
C0382,2023-13-45,54,Male,Algeria,41200,Silver,98.87,3.0,166.0,5,user0381@example.com,2023-07-03,0
C0147,2022/09/27,,Male,United States,26100,Bronze,50.08,6.0,178.4,5,user0146@demo.org,2023-03-11,0
C0504,2021-07-28,-3,F,USA,23900,Bronze,17.8,3.0,152.2,3,user0503@demo.org,2022-07-29,1
C0549,2021-08-14,46,Female,France,"$35,700",Silver,386.78,3.0,163.2,3,user0548@demo.org,2021-11-21,0
C0148,2021-12-29,36,M,United States,42200,Silver,148.1,3.0,167.5,2,user0147@mail.test,2022-07-23,0
C0450,2021-12-05,43,female,Jordan,0,Bronze,173.67,9.0,155.9,4,user0449@demo.org,2022-12-10,0
C0349,2021/09/13,19,Male,Algeria,41000,Silver,123.25,2.0,163.7,4,user0348@example.com,2022-03-04,1
C0326,2022-03-01,47,Female,KSA,17900,Bronze,,3.0,159.9,4,user0325@mail.test,2023-01-21,1
C0421,2023-05-12,250,FEMALE,Egypt,24000,Bronze,61.99,3.0,158.8,5,user0420@mail.test,2023-11-07,0
C0124,25/05/2022,54, f ,Jordan,41000,silver,386.31,4.0,159.9,4,user0123@demo.org,2023-03-17,0
C0537,2022-06-05,32,Male,United States,27,Bronze,281.49,6.0,168.2,3,user0536@example.com,2022-09-19,0
C0097,2021-09-04,22,,Saudi arabia,32700,Silver,229.8,3.0,187.2,5,user0096@demo.org,2021-10-30,0
C0144,2022-12-03,41, f ,Maroc,48700,Silver,56.56,5.0,151.2,4,user0143@demo.org,2023-11-19,0
C0240,2022-01-23,32,M,Morocco,63500,Gold,157.85,6.0,165.3,3,user0239@example.com,2022-01-24,0
C0404,2021/06/29,33,F,France,19100,Bronze,244.34,3.0,162.8,?,user0403@example.com,2022-04-07,1
C0098,2021-05-05,26,MALE,morocco ,46500,silver,189.86,5.0,171.2,4,user0097@example.com,2022-04-16,0
C0372,2021-11-04,54,Male,United States,42000,Silver,325.85,3.0,184.0,2,user0371@mail.test,2022-06-09,0
C0325,2023/04/13,60,MALE,egypt,72700,Gold,243.8,5.0,162.8,2,user0324@demo.org,2023-11-28,1
C0280,2023-02-18,41,Female,Tunisia,25600,Bronze,115.43,4.0,169.1,3,user0279@example.com,2023-09-27,0
C0294,2022-07-10,18,Male,Egypt,"20,400",Bronze,59.27,1.0,183.8,4,user0293@example.com,2023-02-21,1
C0590,2023-07-19,57,Female,Egypt,47400,Silver,194.79,7.0,174.8,4,user0589@example.com,2024-04-13,1
C0123,2021-05-22,41,Male,Saudi Arabia,44900,silver,143.68,4.0,163.3,4,user0122@example.com,2021-08-29,1
C0184,2021-07-28,51,m ,Saudi Arabia,50300,Gold,55.89,8.0,179.1,2,user0183@demo.org,2021-09-28,0
C0203,28/10/2021,39,Male,Egypt,45200,silver,87.6,6.0,163.6,4,user0202@mail.test,2022-08-23,0
C0324,2022-12-11,47,m ,Algeria,43800,Silver,223.9,4.0,173.6,3,user0323@mail.test,2023-02-01,0
C0247,2021-02-20,,female,Morocco,35500,Silver,268.28,4.0,163.3,3,user0246@mail.test,2021-06-18,0
C0448,2021-04-22,34,Male,Saudi Arabia,26300,bronze,28.94,6.0,177.8,3,user0447@demo.org,2021-11-07,0
C0477,2021-12-09,51,,Egypt,33,silver,143.99,1.0,175.1,5,user0476@example.com,2023-01-12,0
C0513,2021-05-26,39,Male,Saudi Arabia,0,Silver,18.8,4.0,181.6,5,user0512@demo.org,2021-10-29,1
C0440,2021-10-24,43,Female,Egypt,40700,Silver,84.15,3.0,150.7,4,user0439@example.com,2022-03-11,0
C0546,2021-02-21,36,Male,Egypt,"$71,200",Gold,59.03,5.0,175.2,3,user0545@example.com,2021-02-23,0
C0418,2022-09-09,54,,United States,59400,Gold,98.42,5.0,169.4,4,user0417@example.com,2023-04-15,0
C0126,2021-02-21,42, f , Egypt,47200,Gold,90.01,1.0,161.2,3,user0125@demo.org,2022-02-26,0
C0403,18/07/2022,48,Female,Egypt,47,Silver,112.76,4.0,152.1,3,user0402@mail.test,2023-03-26,0
C0457,23/06/2021,51,Male,Algeria,46200,Silver,186.19,4.0,178.3,2,user0456@demo.org,2022-02-20,0
C0443,09/01/2023,42,F,France,26200,bronze,64.71,1.0,155.8,3,user0442@demo.org,2023-05-01,0
C0224,25/06/2023,25,Female,Morocco,57000,Gold,128.18,5.0,155.2,4,user0223@mail.test,2024-06-10,1
C0343,2022-07-29,39,Male,Maroc,81600,Silver,126.6,11.0,166.3,4,user0342@mail.test,2023-08-20,0
C0054,2021-10-23,34,female,Maroc,"25,600",Bronze,76.84,5.0,161.3,3,user0053@mail.test,2022-07-17,0
C0220,2023-12-27,30,Male,Morocco,41800,Silver,21.56,2.0,176.5,4,user0219@example.com,2024-01-13,0
C0130,2022/03/04,27,Male,France,27000,Bronze,114.07,3.0,189.4,5,user0129@mail.test,2022-04-17,0
C0593,2022-09-27,60,Female,U.S.A,"48,400",Silver,58.31,0.0,155.6,5,user0592@mail.test,2022-11-24,0
C0423,2021-05-25,31,M,France,40500,Silver,101.29,6.0,176.1,4,user0422@demo.org,2021-07-19,0
C0480,2022-12-04,69,Male,Morocco,36,Silver,21.26,3.0,181.5,5,user0479@demo.org,2023-04-06,0
C0564,2021-11-16,unknown,Male,Morocco,39000,Silver,110.7,2.0,170.3,5,user0563@demo.org,2022-07-15,0
C0425,2023-08-24,27,Female, Egypt,44500,Silver,167.33,3.0,167.7,4,user0424@demo.org,2024-05-11,0
C0101,2021-11-28,33,male,Morocco,19,Bronze,75.58,5.0,169.9,4,user0100@mail.test,2022-08-21,0
C0432,2023-08-21,44,Female,Algeria,31900,silver,185.38,2.0,174.3,2,user0431@demo.org,2023-10-06,1
C0387,2023-12-11,43,m ,United States,32400,Silver,175.56,5.0,178.7,4,user0386@example.com,2024-09-07,0
C0268,2021-04-16,42,M, Egypt,0,Silver,144.93,5.0,183.7,3,user0267@mail.test,2021-12-20,1
C0295,2022-11-16,35,FEMALE,United States,75600,Gold,301.52,4.0,158.0,4,user0294@mail.test,2023-03-10,0
C0268,2021-04-16,42,M, Egypt,0,Silver,144.93,5.0,183.7,3,user0267@mail.test,2021-12-20,1
C0495,2022-11-27,unknown,Male,Algeria,48400,Silver,95.87,4.0,176.7,3,user0494@mail.test,2022-12-16,0
C0445,,34,female,Saudi Arabia,54000,Gold,173.67,4.0,153.9,3,user0444@mail.test,2021-11-15,0
C0113,2023-05-26,31,Male,Egypt,"$42,200",Silver,440.81,3.0,164.9,4,user0112@mail.test,2023-07-22,1
C0180,29/12/2021,41,Female,Morocco,70300,Gold,255.45,6.0,159.0,4,user0179@mail.test,2022-09-18,0
C0451,2021-10-27,36,Male,egypt,81300,Platinum,481.3,3.0,173.7,4,user0450@demo.org,2022-05-20,1
C0494,2021-04-26,43,Female,Egypt,84800,Platinum,132.67,5.0,162.0,4,user0493@mail.test,2021-05-26,0
C0482,2023-02-17,55,Male,MOROCCO,50800,Gold,63.34,8.0,170.7,3,user0481@demo.org,2023-08-14,0
C0374,2021-12-29,48,male,Tunisia,51700,Gold,212.85,7.0,167.1,3,user0373@example.com,2022-10-31,0
C0315,2021-11-15,48,,Morocco,35500,Silver,89.4,10.0,164.2,4,user0314@example.com,2022-03-13,0
C0152,24/07/2021,26, f ,United States,16400,Bronze,96.32,3.0,161.3,3,user0151@example.com,2022-02-11,0
C0172,2021-10-24,43,Female,Morocco,50,silver,113.84,6.0,169.0,3,user0171@example.com,2021-11-16,0
C0234,2023-13-45,52,M,Egypt,59,Gold,148.11,5.0,178.0,2,user0233@demo.org,2022-06-14,1
C0307,2023-10-26,34,Male,Egypt,39,Silver,287.04,4.0,185.6,4,user0306@example.com,2024-01-22,0
C0458,2023-02-02,28,Male,Algeria,21200,Bronze,103.72,3.0,173.7,4,user0457@demo.org,2023-08-23,0
C0165,2022-06-05,48,Female,United States,31700,Silver,82.36,4.0,165.2,5,user0164@example.com,2023-02-07,0
C0318,2021-01-30,30,m ,MOROCCO,"$32,800",Silver,103.74,8.0,177.7,5,user0317@demo.org,2021-01-31,0
C0137,2021-08-31,42,Female,Morocco,42,silver,56.25,7.0,157.7,5,user0136@demo.org,2022-03-30,0
C0411,2021-09-23,,Female,United States,"$26,400",Bronze,45.71,2.0,166.8,2,user0410@mail.test,2022-08-14,1
C0198,2023-09-14,33,Male, Egypt,0,Silver,93.8,4.0,178.7,4,user0197@example.com,2024-04-24,1
C0586,,62,Male,France,41000,Bronze,275.72,3.0,182.2,2,user0585@example.com,2024-02-26,0
C0259,2023-10-31,36,Male,KSA,21900,bronze,545.1,5.0,203.2,4,user0258@mail.test,2024-03-19,0
C0233,2021-11-21,,Female,Algeria,32700,Silver,244.6,2.0,146.4,2,user0232@mail.test,2022-12-01,1
C0116,16/08/2023,32, f ,Morocco,37300,Silver,107.88,3.0,162.6,4,user0115@example.com,2023-10-11,0
C0121,2022-03-04,26,Male,KSA,66900,gold,67.63,9.0,177.2,4,user0120@mail.test,2022-11-19,0
C0464,2023-13-45,unknown,Female,Saudi arabia,22800,Silver,200.16,4.0,167.3,3,user0463@demo.org,2023-01-30,1
C0508,20/11/2022,43, f ,Morocco,46,Silver,175.17,4.0,146.9,3,user0507@mail.test,2023-04-25,0
C0377,14/08/2022,36,Female,KSA,24200,Bronze,57.54,4.0,1.65,2,user0376@mail.test,2023-04-15,1
C0385,14/05/2023,,female,Saudi Arabia,"37,800",Silver,128.35,3.0,154.5,3,user0384@example.com,2024-06-13,1
C0225,2022-03-21,39,Male,Tunisia,38,Silver,189.85,7.0,183.8,4,user0224@mail.test,2022-05-20,0
C0588,2022-03-22,28,,United States,15200,bronze,210.21,2.0,164.5,3,user0587@demo.org,2023-03-11,0
C0489,2022-04-01,28,male,Algeria,N/A,Gold,42.15,6.0,174.0,3,user0488@mail.test,2022-09-17,0
C0348,2021-01-04,,MALE,morocco ,25600,Bronze,124.07,2.0,176.6,4,user0347@demo.org,2021-07-22,0
C0128,2021-04-02,24,Female,Egypt,"35,000",Silver,283.57,3.0,168.1,3,user0127@example.com,2021-05-02,0
C0066,2022-05-04,48,M,Egypt,21400,Bronze,94.77,1.0,173.5,3,user0065@mail.test,2022-09-13,1
C0446,2023-05-31,-3,Male,Algeria,N/A,Silver,104.26,5.0,180.0,5,user0445@demo.org,2024-04-14,0
C0286,2021-02-13,32,F,France,31200,Bronze,81.19,6.0,170.4,4,user0285@demo.org,2021-08-05,0
C0572,2021-04-04,37,Female,Egypt,31900,Silver,,4.0,169.1,5,user0571@demo.org,2021-08-10,1
