customer_id,signup_date,age,gender,country,annual_income,membership,monthly_spend,num_orders,height_cm,satisfaction,email,last_purchase_date,churned
C0231,2021-06-11,20,Female,Saudi Arabia,36400.0,Silver,175.14,3,165.6,2,user0230@mail.test,2021-09-24,0
C0232,2023-07-29,31,Female,France,29100.0,Bronze,263.39,3,165.6,5,user0231@demo.org,2023-12-07,0
C0233,2021-11-21,42,Female,Algeria,32700.0,Silver,244.6,2,146.4,2,user0232@mail.test,2022-12-01,1
C0234,2021-07-21,52,Male,Egypt,58600.0,Gold,148.11,5,178.0,2,user0233@demo.org,2022-06-14,1
C0235,2022-01-04,29,Male,Saudi Arabia,20400.0,Bronze,70.34,3,167.4,4,user0234@mail.test,2022-01-19,0
C0236,2021-01-01,30,Female,France,60200.0,Gold,155.03,6,159.5,2,user0235@demo.org,2021-10-05,0
C0237,2021-06-30,18,Female,France,18000.0,Bronze,21.28,3,162.2,4,user0236@mail.test,2022-05-21,0
C0238,2022-10-18,36,Male,Jordan,29300.0,Bronze,81.9,5,186.4,4,user0237@mail.test,2023-05-30,1
C0239,2021-11-26,25,Male,United States,85400.0,Platinum,426.5,5,180.0,3,user0238@example.com,2022-08-09,0
C0240,2022-01-23,32,Male,Morocco,63500.0,Gold,157.85,6,165.3,3,user0239@example.com,2022-01-24,0
C0241,2023-06-03,27,Male,Algeria,38200.0,Silver,182.97,4,176.4,4,user0240@demo.org,2023-06-15,0
C0242,2021-05-16,37,Male,Algeria,26100.0,Bronze,35.72,6,190.0,3,user0241@example.com,2021-05-31,0
C0243,2022-03-10,18,Male,Jordan,26600.0,Gold,257.09,4,168.9,5,user0242@example.com,2022-05-13,0
C0244,2021-07-23,20,Female,Morocco,35500.0,Silver,121.58,4,144.9,3,user0243@demo.org,2022-08-23,0
C0245,2022-06-13,64,Male,Morocco,49300.0,Silver,192.83,8,184.9,3,user0244@demo.org,2023-02-22,0
C0246,2021-12-30,23,Female,France,33900.0,Platinum,200.96,3,153.9,2,user0245@mail.test,2022-11-08,0
C0247,2021-02-20,25,Female,Morocco,35500.0,Silver,268.28,4,163.3,3,user0246@mail.test,2021-06-18,0
C0248,2021-03-18,60,Female,Tunisia,42900.0,Silver,164.5,6,162.9,2,user0247@mail.test,2022-03-28,0
C0249,2023-07-23,73,Female,Egypt,26800.0,Bronze,115.86,5,166.2,2,user0248@demo.org,2023-10-11,0
C0250,2021-03-04,24,Female,France,28200.0,Bronze,44.82,8,170.4,4,user0249@mail.test,2022-02-28,0
C0251,2023-05-08,34,Male,Algeria,58600.0,Bronze,40.82,6,166.6,2,user0250@example.com,2023-05-21,0
C0252,2023-10-01,42,Male,Egypt,22400.0,Gold,138.82,3,173.6,5,user0251@mail.test,2023-10-10,0
C0253,2022-05-26,59,Female,Egypt,43000.0,Silver,185.57,3,163.4,4,user0252@example.com,2022-06-27,0
C0254,2021-12-08,26,Male,United States,25100.0,Bronze,182.11,2,182.3,4,user0253@demo.org,2022-10-20,1
C0255,2023-05-01,35,Female,United States,41200.0,Platinum,70.43,3,158.6,3,user0254@example.com,2023-08-12,0
C0256,2023-12-12,47,Female,Saudi Arabia,36100.0,Silver,86.88,7,159.8,4,user0255@mail.test,2024-06-10,1
C0257,2021-05-12,43,Male,United States,81100.0,Gold,202.66,4,172.2,4,user0256@example.com,2021-11-17,0
C0258,2023-11-22,33,Female,Algeria,48400.0,Silver,104.86,4,156.3,3,user0257@demo.org,2024-10-03,0
C0259,2023-10-31,36,Male,Saudi Arabia,21900.0,Bronze,545.1,5,203.2,4,user0258@mail.test,2024-03-19,0
C0260,2021-06-06,22,Male,Morocco,47300.0,Silver,92.37,6,179.8,2,user0259@example.com,2021-06-09,0
C0261,2021-03-01,35,Female,Egypt,27600.0,Gold,173.9,1,159.3,2,user0260@demo.org,2021-08-03,1
C0262,2023-02-22,35,Female,Egypt,30200.0,Silver,235.02,5,166.9,2,user0261@mail.test,2023-06-17,1
C0263,2021-03-27,41,Male,Morocco,47300.0,Silver,277.27,3,170.5,4,user0262@mail.test,2022-01-13,1
C0264,2022-10-20,31,Male,Morocco,30400.0,Silver,90.83,8,173.5,4,user0263@example.com,2023-08-16,0
C0265,2021-03-12,44,Male,France,62900.0,Gold,245.33,4,171.3,5,user0264@example.com,2021-04-18,0
C0266,2023-01-27,50,Female,Egypt,31000.0,Bronze,180.27,0,169.2,3,user0265@demo.org,2023-12-10,1
C0267,2021-09-11,40,Female,Tunisia,30900.0,Silver,203.19,3,153.8,4,user0266@mail.test,2021-10-10,0
C0268,2021-04-16,42,Male,Egypt,30800.0,Silver,144.93,5,183.7,3,user0267@mail.test,2021-12-20,1
C0269,2021-03-14,39,Male,Morocco,31400.0,Silver,238.36,3,173.9,3,user0268@demo.org,2021-08-17,0
C0270,2021-07-26,38,Female,France,65800.0,Gold,200.24,6,162.1,4,user0269@mail.test,2021-11-24,0
C0271,2022-08-16,29,Male,Algeria,49400.0,Silver,46.34,4,184.4,4,user0270@mail.test,2023-02-25,0
C0272,2021-03-25,42,Male,Egypt,89400.0,Platinum,223.74,4,174.7,3,user0271@demo.org,2021-07-27,0
C0273,2023-05-29,37,Female,Morocco,110500.0,Platinum,270.5,7,159.1,4,user0272@example.com,2024-04-10,0
C0274,2022-10-24,63,Female,Morocco,30300.0,Silver,225.03,5,160.7,3,user0273@mail.test,2023-11-14,0
C0275,2021-11-22,57,Male,Saudi Arabia,47700.0,Silver,167.66,4,182.2,3,user0274@demo.org,2022-10-14,0
C0276,2023-12-17,43,Male,Saudi Arabia,24600.0,Bronze,389.66,2,158.0,3,user0275@example.com,2024-06-10,0
C0277,2022-12-23,29,Female,Egypt,26200.0,Bronze,118.46,6,158.8,2,user0276@example.com,2023-07-12,0
C0278,2023-01-06,25,Female,Morocco,27100.0,Bronze,84.82,7,153.9,4,user0277@mail.test,2023-07-04,0
C0279,2021-07-10,52,Male,Saudi Arabia,27700.0,Bronze,319.72,3,180.1,3,user0278@example.com,2022-05-23,0
C0280,2023-02-18,41,Female,Tunisia,25600.0,Bronze,115.43,4,169.1,3,user0279@example.com,2023-09-27,0
C0281,2022-09-05,44,Male,United States,39400.0,Silver,147.52,6,169.2,3,user0280@example.com,2023-03-11,1
C0282,2023-12-15,18,Male,Saudi Arabia,19500.0,Bronze,153.61,3,180.1,4,user0281@demo.org,2024-05-27,1
C0283,2022-06-08,49,Male,Morocco,63800.0,Platinum,197.94,6,171.7,4,user0282@example.com,2022-11-05,0
C0284,2023-01-13,43,Female,Egypt,27600.0,Bronze,196.95,5,158.5,3,user0283@demo.org,2023-08-22,0
C0285,2022-01-09,25,Female,Egypt,127300.0,Platinum,376.66,5,170.5,3,user0284@mail.test,2022-10-11,0
C0286,2021-02-13,32,Female,France,31200.0,Bronze,81.19,6,170.4,4,user0285@demo.org,2021-08-05,0
C0287,2021-05-21,41,Male,Algeria,42500.0,Silver,53.9,6,180.3,1,user0286@example.com,2022-04-08,0
C0288,2023-08-08,39,Female,Algeria,22600.0,Silver,51.68,2,153.0,4,user0287@demo.org,2024-07-03,1
C0289,2023-03-20,34,Female,Tunisia,83700.0,Platinum,426.5,1,175.7,2,user0288@mail.test,2023-09-08,1
C0290,2022-02-04,37,Female,Tunisia,65900.0,Gold,142.88,6,164.3,2,user0289@demo.org,2023-02-02,0
C0291,2023-02-04,35,Female,Tunisia,44800.0,Silver,259.76,5,160.1,3,user0290@demo.org,2023-04-15,0
C0292,2021-01-05,40,Female,Morocco,22200.0,Bronze,206.34,3,167.7,5,user0291@mail.test,2022-01-12,0
C0293,2021-02-10,56,Male,Morocco,50500.0,Gold,159.24,1,164.3,5,user0292@demo.org,2021-06-08,0
C0294,2022-07-10,18,Male,Egypt,20400.0,Bronze,59.27,1,183.8,4,user0293@example.com,2023-02-21,1
C0295,2022-11-16,35,Female,United States,75600.0,Gold,301.52,4,158.0,4,user0294@mail.test,2023-03-10,0
C0296,2023-10-24,40,Female,Morocco,58700.0,Gold,163.65,3,163.9,2,user0295@mail.test,2024-04-18,0
C0297,2023-04-12,42,Female,Jordan,43200.0,Silver,50.97,6,154.9,4,user0296@demo.org,2023-08-26,0
C0298,2021-10-09,34,Male,United States,13000.0,Bronze,80.39,6,169.3,3,user0297@demo.org,2022-07-18,0
C0299,2023-06-12,18,Female,United States,21700.0,Bronze,28.74,2,161.9,3,user0298@demo.org,2023-07-15,0
C0300,2022-06-23,42,Male,Morocco,56400.0,Gold,115.58,1,165.9,4,user0299@demo.org,2023-05-24,1
C0301,2023-06-24,59,Female,Egypt,80900.0,Platinum,198.9,3,161.1,3,user0300@demo.org,2024-06-19,0
C0302,2021-07-10,20,Female,Morocco,56600.0,Gold,148.78,6,160.5,4,user0301@demo.org,2022-02-20,0
C0303,2021-01-29,48,Male,Jordan,21200.0,Bronze,104.83,1,179.5,2,user0302@mail.test,2021-09-05,0
C0304,2021-03-05,34,Male,United States,44500.0,Silver,157.65,2,167.7,4,user0303@example.com,2021-12-10,0
C0305,2023-12-22,37,Male,France,62900.0,Gold,240.89,2,179.7,3,user0304@demo.org,2024-03-11,0
C0306,2021-03-30,25,Male,Egypt,17100.0,Bronze,221.7,2,178.2,3,user0305@example.com,2022-01-24,1
C0307,2023-10-26,34,Male,Egypt,38700.0,Silver,287.04,4,185.6,4,user0306@example.com,2024-01-22,0
C0308,2023-03-08,54,Male,Saudi Arabia,51200.0,Gold,84.9,4,179.0,2,user0307@demo.org,2023-12-03,0
C0309,2021-06-09,45,Female,France,37000.0,Silver,302.53,3,162.0,4,user0308@example.com,2021-10-09,0
C0310,2023-08-05,59,Female,France,20400.0,Bronze,124.3,3,152.8,3,user0309@example.com,2024-05-29,0
C0311,2021-06-07,52,Female,Morocco,38500.0,Silver,109.69,2,154.2,3,user0310@mail.test,2022-04-19,1
C0312,2021-06-06,43,Female,Tunisia,36000.0,Silver,58.93,3,157.3,3,user0311@mail.test,2021-08-29,0
C0313,2022-09-23,59,Female,Morocco,43900.0,Silver,202.44,6,149.2,3,user0312@example.com,2023-05-28,0
C0314,2021-11-12,43,Female,Algeria,32400.0,Bronze,181.19,5,170.4,3,user0313@mail.test,2022-05-30,0
C0315,2021-11-15,48,Female,Morocco,35500.0,Silver,89.4,10,164.2,4,user0314@example.com,2022-03-13,0
C0316,2021-08-02,34,Male,Egypt,38200.0,Silver,93.4,6,178.1,3,user0315@example.com,2022-03-25,0
C0317,2022-10-28,39,Female,Jordan,49400.0,Silver,137.99,4,148.9,3,user0316@example.com,2023-11-29,0
C0318,2021-01-30,30,Male,Morocco,32800.0,Silver,103.74,8,177.7,5,user0317@demo.org,2021-01-31,0
C0319,2021-09-26,50,Female,Saudi Arabia,36600.0,Silver,73.74,2,162.0,4,user0318@mail.test,2022-10-13,0
C0320,2022-08-30,24,Male,Saudi Arabia,37200.0,Silver,53.63,3,169.8,3,user0319@demo.org,2023-08-07,1
C0321,2022-06-17,47,Male,Egypt,18100.0,Bronze,262.76,4,182.7,4,user0320@example.com,2023-01-15,0
C0322,2023-02-06,36,Female,France,48900.0,Silver,105.5,4,167.2,3,user0321@demo.org,2023-10-08,0
C0323,2021-08-25,52,Female,Jordan,44600.0,Silver,197.09,3,159.1,3,user0322@demo.org,2022-01-20,0
C0324,2022-12-11,47,Male,Algeria,43800.0,Silver,223.9,4,173.6,3,user0323@mail.test,2023-02-01,0
C0325,2023-04-13,60,Male,Egypt,72700.0,Gold,243.8,5,162.8,2,user0324@demo.org,2023-11-28,1
C0326,2022-03-01,47,Female,Saudi Arabia,17900.0,Bronze,190.55,3,159.9,4,user0325@mail.test,2023-01-21,1
C0327,2021-10-09,19,Male,Egypt,14000.0,Bronze,159.66,5,173.6,3,user0326@mail.test,2022-01-10,0
C0328,2022-08-31,37,Male,Egypt,45000.0,Silver,88.32,3,171.0,3,user0327@demo.org,2023-06-14,0
C0329,2022-09-26,24,Female,Morocco,35500.0,Silver,110.62,2,162.3,3,user0328@mail.test,2023-07-22,0
C0330,2021-04-14,32,Female,Tunisia,41200.0,Bronze,308.5,10,168.5,5,user0329@mail.test,2022-02-11,0
C0331,2022-09-11,56,Female,Algeria,37300.0,Silver,95.0,4,157.9,3,user0330@demo.org,2023-01-25,0
C0332,2021-06-18,46,Male,France,57600.0,Gold,162.88,9,190.3,2,user0331@mail.test,2021-11-22,0
C0333,2022-09-15,30,Male,Saudi Arabia,57200.0,Gold,233.18,7,182.5,2,user0332@example.com,2023-03-01,0
C0334,2023-10-18,26,Male,Saudi Arabia,45100.0,Silver,396.1,5,174.8,4,user0333@demo.org,2024-09-23,0
C0335,2022-08-12,38,Male,Saudi Arabia,35700.0,Silver,278.9,6,167.1,5,user0334@demo.org,2023-08-07,0
C0336,2023-04-14,23,Female,Saudi Arabia,13700.0,Bronze,54.02,3,159.0,3,user0335@example.com,2023-09-27,1
C0337,2021-12-06,30,Female,Saudi Arabia,53100.0,Gold,203.97,3,162.0,5,user0336@demo.org,2022-12-29,0
C0338,2023-10-08,42,Female,Morocco,71800.0,Gold,210.34,5,159.3,4,user0337@example.com,2024-05-23,1
C0339,2023-06-09,52,Female,Morocco,59600.0,Gold,131.18,5,167.8,3,user0338@example.com,2023-11-10,0
C0340,2023-10-01,45,Male,Tunisia,28500.0,Bronze,135.72,2,172.7,3,user0339@demo.org,2023-10-02,0
C0341,2023-03-24,18,Male,Saudi Arabia,45700.0,Silver,88.03,4,174.3,4,user0340@mail.test,2023-11-23,0
C0342,2022-12-13,42,Female,Tunisia,61000.0,Gold,146.66,1,151.9,4,user0341@mail.test,2023-08-28,0
C0343,2022-07-29,39,Male,Morocco,81600.0,Silver,126.6,11,166.3,4,user0342@mail.test,2023-08-20,0
C0344,2023-10-14,43,Male,United States,28100.0,Silver,142.96,4,170.2,3,user0343@example.com,2024-07-27,0
C0345,2023-07-18,57,Female,Morocco,41800.0,Silver,113.22,8,155.1,3,user0344@demo.org,2023-07-30,0
C0346,2022-04-02,18,Male,Egypt,47200.0,Silver,422.06,0,173.6,5,user0345@example.com,2022-11-15,0
C0347,2021-04-04,31,Male,Morocco,38900.0,Silver,158.8,5,187.9,4,user0346@demo.org,2022-01-26,0
C0348,2021-01-04,45,Male,Morocco,25600.0,Bronze,124.07,2,176.6,4,user0347@demo.org,2021-07-22,0
C0349,2021-09-13,19,Male,Algeria,41000.0,Silver,123.25,2,163.7,4,user0348@example.com,2022-03-04,1
C0350,2021-03-10,56,Female,Egypt,59600.0,Bronze,127.7,4,162.9,4,user0349@mail.test,2022-01-28,0
C0351,2021-08-20,42,Male,United States,43100.0,Silver,50.95,3,178.8,4,user0350@example.com,2022-04-21,0
C0352,2021-04-30,48,Female,Saudi Arabia,47800.0,Silver,264.71,4,160.1,4,user0351@mail.test,2022-01-27,1
C0353,2023-12-11,31,Male,Saudi Arabia,33700.0,Silver,335.06,3,166.5,4,user0352@mail.test,2024-06-14,0
C0354,2021-04-15,48,Female,Saudi Arabia,84300.0,Platinum,126.91,0,171.8,4,user0353@example.com,2021-08-04,1
C0355,2022-11-18,51,Female,Morocco,29500.0,Bronze,281.95,5,172.1,3,user0354@demo.org,2023-06-14,0
C0356,2022-01-21,41,Male,Tunisia,31600.0,Gold,584.69,4,179.6,4,user0355@demo.org,2023-02-08,0
C0357,2021-07-10,41,Female,Jordan,41300.0,Silver,485.91,5,159.9,4,user0356@example.com,2022-03-08,0
C0358,2023-02-07,41,Female,France,61000.0,Gold,391.71,3,152.6,3,user0357@demo.org,2023-11-17,0
C0359,2023-11-29,28,Male,Saudi Arabia,18800.0,Bronze,47.34,4,186.9,5,user0358@demo.org,2024-01-18,1
C0360,2023-05-16,36,Female,Morocco,21900.0,Gold,48.06,4,168.1,2,user0359@mail.test,2024-06-14,1
C0361,2023-12-04,36,Male,Algeria,15800.0,Bronze,186.53,3,171.1,5,user0360@demo.org,2024-03-11,0
C0362,2022-10-09,43,Female,Egypt,42400.0,Silver,148.25,3,163.0,3,user0361@example.com,2023-11-01,0
C0363,2023-01-08,50,Female,Morocco,26600.0,Bronze,17.84,3,170.3,4,user0362@demo.org,2023-07-05,0
C0364,2021-06-10,25,Male,Egypt,30200.0,Silver,98.07,5,176.1,5,user0363@demo.org,2022-06-12,0
C0365,2023-07-23,36,Female,Jordan,53200.0,Gold,239.29,7,168.9,3,user0364@mail.test,2024-07-13,0
C0366,2023-03-30,56,Female,United States,34400.0,Silver,123.78,0,164.7,3,user0365@demo.org,2024-01-26,0
C0367,2021-10-06,29,Male,France,41300.0,Silver,147.65,8,175.4,4,user0366@demo.org,2022-10-07,0
C0368,2022-01-24,28,Male,Jordan,32300.0,Bronze,52.09,2,177.6,3,user0367@demo.org,2022-09-25,0
C0369,2022-10-31,40,Female,Morocco,55200.0,Gold,115.72,5,166.9,4,user0368@mail.test,2023-10-05,1
C0370,2021-01-15,48,Male,Algeria,53700.0,Gold,248.31,4,178.5,3,user0369@demo.org,2021-03-25,1
C0371,2023-06-15,38,Male,Saudi Arabia,29400.0,Bronze,92.79,4,169.3,4,user0370@mail.test,2023-07-14,0
C0372,2021-11-04,54,Male,United States,42000.0,Silver,325.85,3,184.0,2,user0371@mail.test,2022-06-09,0
C0373,2021-03-24,48,Female,Morocco,69300.0,Silver,179.89,9,172.0,2,user0372@example.com,2022-02-11,0
C0374,2021-12-29,48,Male,Tunisia,51700.0,Gold,212.85,7,167.1,3,user0373@example.com,2022-10-31,0
C0375,2023-07-05,45,Male,Egypt,22600.0,Bronze,194.99,3,175.5,2,user0374@demo.org,2024-02-01,1
C0376,2021-10-28,66,Male,Morocco,66000.0,Gold,256.79,7,168.6,5,user0375@mail.test,2022-05-24,0
C0377,2022-08-14,36,Female,Saudi Arabia,24200.0,Bronze,57.54,4,164.9,2,user0376@mail.test,2023-04-15,1
C0378,2023-06-08,18,Male,Morocco,63700.0,Gold,87.83,5,175.0,3,user0377@demo.org,2024-05-20,0
C0379,2021-02-06,57,Male,Morocco,73300.0,Gold,23.89,6,173.9,4,user0378@example.com,2022-01-08,0
C0380,2023-04-13,33,Female,United States,43900.0,Bronze,117.16,4,164.5,3,user0379@example.com,2023-05-27,0
C0381,2021-11-13,39,Male,Egypt,43400.0,Bronze,72.12,4,168.0,2,user0380@example.com,2022-07-09,0
C0382,2023-02-01,54,Male,Algeria,41200.0,Silver,98.87,3,166.0,5,user0381@example.com,2023-07-03,0
C0383,2021-07-25,19,Female,Egypt,46200.0,Silver,128.65,4,159.3,3,user0382@mail.test,2022-06-09,1
C0384,2021-06-02,23,Male,France,29900.0,Bronze,151.44,6,167.3,3,user0383@demo.org,2021-12-21,0
C0385,2023-05-14,19,Female,Saudi Arabia,37800.0,Silver,128.35,3,154.5,3,user0384@example.com,2024-06-13,1
C0386,2023-06-04,28,Male,United States,54700.0,Gold,142.1,5,180.9,4,user0385@mail.test,2023-11-24,0
C0387,2023-12-11,43,Male,United States,32400.0,Silver,175.56,5,178.7,4,user0386@example.com,2024-09-07,0
C0388,2023-01-12,44,Male,Saudi Arabia,31900.0,Silver,133.41,2,166.2,3,user0387@demo.org,2023-02-25,1
C0389,2022-05-26,41,Female,Tunisia,24000.0,Bronze,233.2,7,164.5,3,user0388@mail.test,2023-06-03,0
C0390,2021-08-02,21,Male,Egypt,21500.0,Bronze,123.18,5,168.7,3,user0389@example.com,2021-10-03,1
C0391,2021-11-20,18,Female,Morocco,14800.0,Bronze,314.65,3,161.4,4,user0390@mail.test,2022-04-20,0
C0392,2022-12-11,39,Male,United States,56200.0,Gold,69.86,2,181.3,2,user0391@mail.test,2023-11-11,0
C0393,2022-01-14,32,Male,Jordan,86200.0,Platinum,149.52,5,172.1,5,user0392@demo.org,2023-02-05,0
C0394,2022-06-14,44,Female,Morocco,79900.0,Gold,110.32,7,163.2,3,user0393@example.com,2022-12-25,0
C0395,2021-07-04,46,Female,Saudi Arabia,20500.0,Bronze,144.42,2,166.2,4,user0394@demo.org,2022-01-14,0
C0396,2022-04-27,40,Female,Algeria,56500.0,Gold,69.96,5,151.3,2,user0395@demo.org,2022-05-17,0
C0397,2021-09-18,47,Male,France,81600.0,Platinum,51.92,7,175.7,2,user0396@example.com,2022-10-14,0
C0398,2021-05-03,41,Female,Tunisia,33500.0,Silver,69.84,2,152.0,3,user0397@demo.org,2021-05-10,0
C0399,2021-05-25,44,Female,Saudi Arabia,44000.0,Silver,44.03,2,161.3,3,user0398@demo.org,2021-06-05,0
C0400,2022-07-22,30,Female,United States,15200.0,Bronze,102.39,7,155.0,3,user0399@mail.test,2023-01-27,0
C0401,2022-02-06,36,Female,Egypt,44500.0,Gold,168.11,9,170.6,3,user0400@example.com,2022-02-08,0
C0402,2021-04-20,40,Female,Tunisia,25300.0,Bronze,30.82,4,155.1,4,user0401@mail.test,2021-06-25,0
C0403,2022-07-18,48,Female,Egypt,47400.0,Silver,112.76,4,152.1,3,user0402@mail.test,2023-03-26,0
C0404,2021-06-29,33,Female,France,19100.0,Bronze,244.34,3,162.8,3,user0403@example.com,2022-04-07,1
C0405,2021-01-17,44,Male,Saudi Arabia,53700.0,Gold,377.21,4,176.6,3,user0404@mail.test,2021-05-16,0
C0406,2021-05-26,35,Female,United States,62100.0,Silver,276.18,6,153.0,5,user0405@demo.org,2022-04-09,0
C0407,2022-05-07,37,Male,France,28000.0,Bronze,10.57,6,176.4,4,user0406@mail.test,2023-01-05,0
C0408,2023-11-11,48,Male,Saudi Arabia,26000.0,Bronze,137.19,1,166.7,4,user0407@demo.org,2024-02-11,0
C0409,2021-09-22,18,Male,Algeria,12800.0,Bronze,249.55,3,168.0,2,user0408@example.com,2022-07-04,1
C0410,2021-11-08,22,Female,Saudi Arabia,31000.0,Silver,92.5,10,158.5,2,user0409@demo.org,2022-07-03,0
C0411,2021-09-23,20,Female,United States,26400.0,Bronze,45.71,2,166.8,2,user0410@mail.test,2022-08-14,1
C0412,2022-01-24,18,Male,Egypt,16800.0,Bronze,245.64,6,176.1,5,user0411@example.com,2022-03-27,0
C0413,2023-02-25,30,Male,Saudi Arabia,46100.0,Silver,337.62,7,172.1,4,user0412@demo.org,2023-05-29,0
C0414,2021-12-19,47,Male,Saudi Arabia,35100.0,Silver,135.91,4,176.6,3,user0413@mail.test,2022-04-20,0
C0415,2022-12-22,35,Female,Morocco,24100.0,Bronze,45.26,4,147.4,3,user0414@mail.test,2023-05-08,0
C0416,2023-09-11,40,Female,Morocco,31800.0,Silver,28.43,5,164.3,3,user0415@example.com,2024-08-31,0
C0417,2023-11-03,51,Female,United States,71800.0,Gold,220.89,6,170.8,3,user0416@demo.org,2024-08-22,0
C0418,2022-09-09,54,Female,United States,59400.0,Gold,98.42,5,169.4,4,user0417@example.com,2023-04-15,0
C0419,2023-02-20,37,Male,United States,37600.0,Silver,132.09,3,173.8,3,user0418@example.com,2023-09-24,0
C0420,2023-10-04,54,Female,Morocco,59800.0,Gold,141.46,6,154.9,5,user0419@example.com,2024-09-22,1
C0421,2023-05-12,39,Female,Egypt,24000.0,Bronze,61.99,3,158.8,5,user0420@mail.test,2023-11-07,0
C0422,2021-11-25,28,Male,Morocco,37500.0,Silver,28.02,1,173.6,5,user0421@example.com,2022-02-23,0
C0423,2021-05-25,31,Male,France,40500.0,Silver,101.29,6,176.1,4,user0422@demo.org,2021-07-19,0
C0424,2021-05-06,20,Female,Algeria,27800.0,Silver,143.12,6,155.1,3,user0423@example.com,2021-09-15,0
C0425,2023-08-24,27,Female,Egypt,44500.0,Silver,167.33,3,167.7,4,user0424@demo.org,2024-05-11,0
C0426,2022-09-02,34,Male,United States,27300.0,Bronze,74.57,2,176.4,3,user0425@demo.org,2023-03-09,1
C0427,2021-11-21,48,Male,Morocco,54500.0,Bronze,352.24,4,176.9,5,user0426@demo.org,2022-05-09,0
C0428,2022-01-14,59,Male,Egypt,60100.0,Gold,63.8,4,164.1,4,user0427@example.com,2022-07-25,0
C0429,2021-11-05,21,Male,Morocco,9300.0,Bronze,212.52,2,176.8,4,user0428@example.com,2022-11-29,0
C0430,2023-05-29,43,Male,Egypt,71300.0,Gold,187.43,5,174.7,4,user0429@demo.org,2024-07-01,0
C0431,2022-11-02,26,Female,United States,9200.0,Bronze,79.27,4,155.1,5,user0430@mail.test,2023-01-06,0
C0432,2023-08-21,44,Female,Algeria,31900.0,Silver,185.38,2,174.3,2,user0431@demo.org,2023-10-06,1
C0433,2021-11-27,36,Male,Morocco,62600.0,Gold,137.53,6,176.8,5,user0432@example.com,2022-03-05,0
C0434,2022-06-02,18,Female,United States,29200.0,Platinum,36.48,3,170.4,3,user0433@mail.test,2023-05-08,0
C0435,2021-05-14,49,Female,France,22600.0,Platinum,45.72,6,167.4,2,user0434@example.com,2021-11-14,0
C0436,2023-11-30,31,Female,Tunisia,23200.0,Bronze,99.14,0,158.9,3,user0435@mail.test,2024-11-09,1
C0437,2022-07-15,32,Male,United States,60700.0,Gold,104.88,7,179.7,2,user0436@example.com,2023-03-31,0
C0438,2022-08-29,25,Female,Egypt,15100.0,Platinum,220.36,3,170.7,4,user0437@demo.org,2023-04-07,0
C0439,2022-03-29,30,Female,United States,62400.0,Gold,102.13,6,170.8,3,user0438@mail.test,2022-07-20,0
C0440,2021-10-24,43,Female,Egypt,40700.0,Silver,84.15,3,150.7,4,user0439@example.com,2022-03-11,0
C0441,2023-11-05,36,Female,Tunisia,23100.0,Bronze,66.01,1,165.3,5,user0440@mail.test,2024-01-03,0
C0442,2022-06-20,42,Male,Egypt,31900.0,Silver,65.82,5,182.9,3,user0441@mail.test,2023-01-14,0
C0443,2023-01-09,42,Female,France,26200.0,Bronze,64.71,1,155.8,3,user0442@demo.org,2023-05-01,0
C0444,2021-02-10,54,Male,Morocco,66900.0,Gold,54.03,5,168.0,2,user0443@mail.test,2021-06-07,0
C0445,2021-10-30,34,Female,Saudi Arabia,54000.0,Gold,173.67,4,153.9,3,user0444@mail.test,2021-11-15,0
C0446,2023-05-31,20,Male,Algeria,15800.0,Silver,104.26,5,180.0,5,user0445@demo.org,2024-04-14,0
C0447,2021-04-07,51,Male,United States,37000.0,Silver,119.52,6,177.8,4,user0446@mail.test,2022-04-17,0
C0448,2021-04-22,34,Male,Saudi Arabia,26300.0,Bronze,28.94,6,177.8,3,user0447@demo.org,2021-11-07,0
C0449,2023-06-06,51,Male,Algeria,79300.0,Gold,237.01,4,173.5,3,user0448@demo.org,2024-01-06,1
C0450,2021-12-05,43,Female,Jordan,22700.0,Bronze,173.67,9,155.9,4,user0449@demo.org,2022-12-10,0
C0451,2021-10-27,36,Male,Egypt,81300.0,Platinum,481.3,3,173.7,4,user0450@demo.org,2022-05-20,1
C0452,2022-09-12,42,Male,United States,40800.0,Bronze,191.87,7,180.1,3,user0451@demo.org,2023-05-19,1
C0453,2021-08-02,61,Male,Saudi Arabia,28200.0,Bronze,385.82,2,180.9,4,user0452@mail.test,2022-01-20,0
C0454,2021-02-17,63,Male,United States,35500.0,Silver,77.85,6,168.0,3,user0453@mail.test,2021-09-11,0
C0455,2021-01-05,39,Male,Egypt,28200.0,Bronze,352.4,4,180.3,3,user0454@example.com,2021-08-02,0
C0456,2021-03-28,40,Male,Egypt,23000.0,Bronze,171.41,4,170.4,4,user0455@demo.org,2022-01-06,0
C0457,2021-06-23,51,Male,Algeria,46200.0,Silver,186.19,4,178.3,2,user0456@demo.org,2022-02-20,0
C0458,2023-02-02,28,Male,Algeria,21200.0,Bronze,103.72,3,173.7,4,user0457@demo.org,2023-08-23,0
C0459,2021-11-23,42,Female,Jordan,15500.0,Bronze,83.58,5,166.3,4,user0458@demo.org,2021-12-24,0
C0460,2021-03-20,38,Female,Tunisia,33800.0,Silver,81.72,5,154.6,2,user0459@mail.test,2022-03-16,0
C0461,2021-01-16,42,Female,France,18400.0,Gold,332.74,1,166.3,4,user0460@example.com,2022-01-06,1
